# s  E(k)=eps-mu  kx  ky
5.111129586417244 3.563070737496199 3.141592653589793 1.969536932827447
5.123212635084896 3.594169017108208 3.141592653589793 1.9816199814951
5.135295683752549 3.62510403839198 3.141592653589793 1.993703030162753
5.147378732420202 3.655871284887342 3.141592653589793 2.005786078830406
5.159461781087856 3.686466264628959 3.141592653589793 2.01786912749806
5.171544829755509 3.716884510802137 3.141592653589793 2.029952176165712
5.183627878423161 3.747121582394992 3.141592653589793 2.042035224833366
5.195710927090815 3.777173064846813 3.141592653589793 2.054118273501019
5.207793975758468 3.807034570692586 3.141592653589793 2.066201322168672
5.219877024426122 3.836701740203558 3.141592653589793 2.078284370836325
5.231960073093775 3.866170242023747 3.141592653589793 2.090367419503977
