# mx my kx ky |F_fft| Re(F_fft) Im(F_fft) F_exact
57 -55 2.79798 -2.69981 5.77368e-07 5.77368e-07 0 4.31245e-09
57 -54 2.79798 -2.65072 5.73923e-07 -5.73923e-07 0 5.30887e-09
57 -53 2.79798 -2.60163 5.93887e-07 5.93887e-07 0 6.52259e-09
57 -52 2.79798 -2.55254 5.87127e-07 -5.87127e-07 0 7.99748e-09
57 -51 2.79798 -2.50346 6.14986e-07 6.14986e-07 0 9.7854e-09
57 -50 2.79798 -2.45437 6.02694e-07 -6.02694e-07 0 1.19473e-08
57 -49 2.79798 -2.40528 6.41518e-07 6.41518e-07 0 1.45547e-08
57 -48 2.79798 -2.35619 6.20524e-07 -6.20524e-07 0 1.76911e-08
57 -47 2.79798 -2.30711 6.74615e-07 6.74615e-07 0 2.14532e-08
57 -46 2.79798 -2.25802 6.40443e-07 -6.40443e-07 0 2.59532e-08
57 -45 2.79798 -2.20893 7.15766e-07 7.15766e-07 0 3.13202e-08
57 -44 2.79798 -2.15984 6.62177e-07 -6.62177e-07 0 3.77019e-08
57 -43 2.79798 -2.11076 7.66906e-07 7.66906e-07 0 4.52667e-08
57 -42 2.79798 -2.06167 6.85342e-07 -6.85342e-07 0 5.42051e-08
57 -41 2.79798 -2.01258 8.30518e-07 8.30518e-07 0 6.47319e-08
57 -40 2.79798 -1.9635 7.09438e-07 -7.09438e-07 0 7.7087e-08
57 -39 2.79798 -1.91441 9.09757e-07 9.09757e-07 0 9.15373e-08
57 -38 2.79798 -1.86532 7.33884e-07 -7.33884e-07 0 1.08377e-07
57 -37 2.79798 -1.81623 1.00858e-06 1.00858e-06 0 1.27928e-07
57 -36 2.79798 -1.76715 7.58094e-07 -7.58094e-07 0 1.5054e-07
57 -35 2.79798 -1.71806 1.1319e-06 1.1319e-06 0 1.76587e-07
57 -34 2.79798 -1.66897 7.8164e-07 -7.8164e-07 0 2.0647e-07
57 -33 2.79798 -1.61988 1.28571e-06 1.28571e-06 0 2.40609e-07
57 -32 2.79798 -1.5708 8.04538e-07 -8.04538e-07 0 2.79438e-07
57 -31 2.79798 -1.52171 1.47733e-06 1.47733e-06 0 3.23403e-07
57 -30 2.79798 -1.47262 8.27716e-07 -8.27716e-07 0 3.72954e-07
57 -29 2.79798 -1.42353 1.71556e-06 1.71556e-06 0 4.2853e-07
57 -28 2.79798 -1.37445 8.53747e-07 -8.53747e-07 0 4.90555e-07
57 -27 2.79798 -1.32536 2.01111e-06 2.01111e-06 0 5.59421e-07
57 -26 2.79798 -1.27627 8.87972e-07 -8.87972e-07 0 6.35476e-07
57 -25 2.79798 -1.22718 2.37719e-06 2.37719e-06 0 7.19008e-07
57 -24 2.79798 -1.1781 9.402e-07 -9.402e-07 0 8.10227e-07
57 -23 2.79798 -1.12901 2.83067e-06 2.83067e-06 0 9.09252e-07
57 -22 2.79798 -1.07992 1.02734e-06 -1.02734e-06 0 1.01609e-06
57 -21 2.79798 -1.03084 3.3943e-06 3.3943e-06 0 1.13061e-06
57 -20 2.79798 -0.981748 1.17763e-06 -1.17763e-06 0 1.25256e-06
57 -19 2.79798 -0.93266 4.10115e-06 4.10115e-06 0 1.3815e-06
57 -18 2.79798 -0.883573 1.43781e-06 -1.43781e-06 0 1.51684e-06
57 -17 2.79798 -0.834486 5.00321e-06 5.00321e-06 0 1.65781e-06
57 -16 2.79798 -0.785398 1.88634e-06 -1.88634e-06 0 1.80345e-06
57 -15 2.79798 -0.736311 6.18939e-06 6.18939e-06 0 1.95262e-06
57 -14 2.79798 -0.687223 2.66003e-06 -2.66003e-06 0 2.10401e-06
57 -13 2.79798 -0.638136 7.82464e-06 7.82464e-06 0 2.25615e-06
57 -12 2.79798 -0.589049 4.01338e-06 -4.01338e-06 0 2.40743e-06
57 -11 2.79798 -0.539961 1.02431e-05 1.02431e-05 0 2.5561e-06
57 -10 2.79798 -0.490874 6.46769e-06 -6.46769e-06 0 2.70034e-06
57 -9 2.79798 -0.441786 1.41992e-05 1.41992e-05 0 2.83828e-06
57 -8 2.79798 -0.392699 1.12479e-05 -1.12479e-05 0 2.96803e-06
57 -7 2.79798 -0.343612 2.16753e-05 2.16753e-05 0 3.08773e-06
57 -6 2.79798 -0.294524 2.1866e-05 -2.1866e-05 0 3.19561e-06
57 -5 2.79798 -0.245437 3.93024e-05 3.93024e-05 0 3.29002e-06
57 -4 2.79798 -0.19635 5.15493e-05 -5.15493e-05 0 3.36945e-06
57 -3 2.79798 -0.147262 0.000111727 0.000111727 0 3.43264e-06
57 -2 2.79798 -0.0981748 1.60376e-05 -1.60376e-05 0 3.47854e-06
57 -1 2.79798 -0.0490874 0.00311066 0.00311066 0 3.50639e-06
57 0 2.79798 0 0.0114678 0.0114678 0 3.51573e-06
57 1 2.79798 0.0490874 0.00311066 0.00311066 0 3.50639e-06
57 2 2.79798 0.0981748 1.60376e-05 -1.60376e-05 0 3.47854e-06
57 3 2.79798 0.147262 0.000111727 0.000111727 0 3.43264e-06
57 4 2.79798 0.19635 5.15493e-05 -5.15493e-05 0 3.36945e-06
57 5 2.79798 0.245437 3.93024e-05 3.93024e-05 0 3.29002e-06
57 6 2.79798 0.294524 2.1866e-05 -2.1866e-05 0 3.19561e-06
57 7 2.79798 0.343612 2.16753e-05 2.16753e-05 0 3.08773e-06
57 8 2.79798 0.392699 1.12479e-05 -1.12479e-05 0 2.96803e-06
57 9 2.79798 0.441786 1.41992e-05 1.41992e-05 0 2.83828e-06
57 10 2.79798 0.490874 6.46769e-06 -6.46769e-06 0 2.70034e-06
57 11 2.79798 0.539961 1.02431e-05 1.02431e-05 0 2.5561e-06
57 12 2.79798 0.589049 4.01338e-06 -4.01338e-06 0 2.40743e-06
57 13 2.79798 0.638136 7.82464e-06 7.82464e-06 0 2.25615e-06
57 14 2.79798 0.687223 2.66003e-06 -2.66003e-06 0 2.10401e-06
57 15 2.79798 0.736311 6.18939e-06 6.18939e-06 0 1.95262e-06
57 16 2.79798 0.785398 1.88634e-06 -1.88634e-06 0 1.80345e-06
57 17 2.79798 0.834486 5.00321e-06 5.00321e-06 0 1.65781e-06
57 18 2.79798 0.883573 1.43781e-06 -1.43781e-06 0 1.51684e-06
57 19 2.79798 0.93266 4.10115e-06 4.10115e-06 0 1.3815e-06
57 20 2.79798 0.981748 1.17763e-06 -1.17763e-06 0 1.25256e-06
57 21 2.79798 1.03084 3.3943e-06 3.3943e-06 0 1.13061e-06
57 22 2.79798 1.07992 1.02734e-06 -1.02734e-06 0 1.01609e-06
57 23 2.79798 1.12901 2.83067e-06 2.83067e-06 0 9.09252e-07
57 24 2.79798 1.1781 9.402e-07 -9.402e-07 0 8.10227e-07
57 25 2.79798 1.22718 2.37719e-06 2.37719e-06 0 7.19008e-07
57 26 2.79798 1.27627 8.87972e-07 -8.87972e-07 0 6.35476e-07
57 27 2.79798 1.32536 2.01111e-06 2.01111e-06 0 5.59421e-07
57 28 2.79798 1.37445 8.53747e-07 -8.53747e-07 0 4.90555e-07
57 29 2.79798 1.42353 1.71556e-06 1.71556e-06 0 4.2853e-07
57 30 2.79798 1.47262 8.27716e-07 -8.27716e-07 0 3.72954e-07
57 31 2.79798 1.52171 1.47733e-06 1.47733e-06 0 3.23403e-07
57 32 2.79798 1.5708 8.04538e-07 -8.04538e-07 0 2.79438e-07
57 33 2.79798 1.61988 1.28571e-06 1.28571e-06 0 2.40609e-07
57 34 2.79798 1.66897 7.8164e-07 -7.8164e-07 0 2.0647e-07
57 35 2.79798 1.71806 1.1319e-06 1.1319e-06 0 1.76587e-07
57 36 2.79798 1.76715 7.58094e-07 -7.58094e-07 0 1.5054e-07
57 37 2.79798 1.81623 1.00858e-06 1.00858e-06 0 1.27928e-07
57 38 2.79798 1.86532 7.33884e-07 -7.33884e-07 0 1.08377e-07
57 39 2.79798 1.91441 9.09757e-07 9.09757e-07 0 9.15373e-08
57 40 2.79798 1.9635 7.09438e-07 -7.09438e-07 0 7.7087e-08
57 41 2.79798 2.01258 8.30518e-07 8.30518e-07 0 6.47319e-08
57 42 2.79798 2.06167 6.85342e-07 -6.85342e-07 0 5.42051e-08
57 43 2.79798 2.11076 7.66906e-07 7.66906e-07 0 4.52667e-08
57 44 2.79798 2.15984 6.62177e-07 -6.62177e-07 0 3.77019e-08
57 45 2.79798 2.20893 7.15766e-07 7.15766e-07 0 3.13202e-08
57 46 2.79798 2.25802 6.40443e-07 -6.40443e-07 0 2.59532e-08
57 47 2.79798 2.30711 6.74615e-07 6.74615e-07 0 2.14532e-08
57 48 2.79798 2.35619 6.20524e-07 -6.20524e-07 0 1.76911e-08
57 49 2.79798 2.40528 6.41518e-07 6.41518e-07 0 1.45547e-08
57 50 2.79798 2.45437 6.02694e-07 -6.02694e-07 0 1.19473e-08
57 51 2.79798 2.50346 6.14986e-07 6.14986e-07 0 9.7854e-09
57 52 2.79798 2.55254 5.87127e-07 -5.87127e-07 0 7.99748e-09
57 53 2.79798 2.60163 5.93887e-07 5.93887e-07 0 6.52259e-09
57 54 2.79798 2.65072 5.73923e-07 -5.73923e-07 0 5.30887e-09
57 55 2.79798 2.69981 5.77368e-07 5.77368e-07 0 4.31245e-09
57 56 2.79798 2.74889 5.63127e-07 -5.63127e-07 0 3.49629e-09
57 57 2.79798 2.79798 5.64801e-07 5.64801e-07 0 2.82928e-09
57 58 2.79798 2.84707 5.54748e-07 -5.54748e-07 0 2.28534e-09
57 59 2.79798 2.89616 5.55731e-07 5.55731e-07 0 1.8427e-09
57 60 2.79798 2.94524 5.48779e-07 -5.48779e-07 0 1.48322e-09
57 61 2.79798 2.99433 5.49847e-07 5.49847e-07 0 1.19186e-09
57 62 2.79798 3.04342 5.45205e-07 -5.45205e-07 0 9.5616e-10
57 63 2.79798 3.09251 5.46951e-07 5.46951e-07 0 7.6585e-10

58 -64 2.84707 -3.14159 5.42095e-07 5.42095e-07 0 5.01103e-10
58 -63 2.84707 -3.09251 5.40233e-07 -5.40233e-07 0 6.25485e-10
58 -62 2.84707 -3.04342 5.43504e-07 5.43504e-07 0 7.79513e-10
58 -61 2.84707 -2.99433 5.42639e-07 -5.42639e-07 0 9.69903e-10
58 -60 2.84707 -2.94524 5.47774e-07 5.47774e-07 0 1.2048e-09
58 -59 2.84707 -2.89616 5.47467e-07 -5.47467e-07 0 1.49403e-09
58 -58 2.84707 -2.84707 5.55034e-07 5.55034e-07 0 1.84946e-09
58 -57 2.84707 -2.79798 5.54748e-07 -5.54748e-07 0 2.28534e-09
58 -56 2.84707 -2.74889 5.6551e-07 5.6551e-07 0 2.81875e-09
58 -55 2.84707 -2.69981 5.64524e-07 -5.64524e-07 0 3.47008e-09
58 -54 2.84707 -2.65072 5.79543e-07 5.79543e-07 0 4.26361e-09
58 -53 2.84707 -2.60163 5.76841e-07 -5.76841e-07 0 5.22816e-09
58 -52 2.84707 -2.55254 5.97611e-07 5.97611e-07 0 6.39778e-09
58 -51 2.84707 -2.50346 5.91739e-07 -5.91739e-07 0 7.81259e-09
58 -50 2.84707 -2.45437 6.20361e-07 6.20361e-07 0 9.51968e-09
58 -49 2.84707 -2.40528 6.09246e-07 -6.09246e-07 0 1.15741e-08
58 -48 2.84707 -2.35619 6.48656e-07 6.48656e-07 0 1.40398e-08
58 -47 2.84707 -2.30711 6.29363e-07 -6.29363e-07 0 1.6991e-08
58 -46 2.84707 -2.25802 6.83629e-07 6.83629e-07 0 2.05132e-08
58 -45 2.84707 -2.20893 6.52056e-07 -6.52056e-07 0 2.47047e-08
58 -44 2.84707 -2.15984 7.26748e-07 7.26748e-07 0 2.96776e-08
58 -43 2.84707 -2.11076 6.77249e-07 -6.77249e-07 0 3.5559e-08
58 -42 2.84707 -2.06167 7.79903e-07 7.79903e-07 0 4.24929e-08
58 -41 2.84707 -2.01258 7.04837e-07 -7.04837e-07 0 5.06405e-08
58 -40 2.84707 -1.9635 8.45496e-07 8.45496e-07 0 6.01817e-08
58 -39 2.84707 -1.91441 7.34705e-07 -7.34705e-07 0 7.13156e-08
58 -38 2.84707 -1.86532 9.26553e-07 9.26553e-07 0 8.42613e-08
58 -37 2.84707 -1.81623 7.66804e-07 -7.66804e-07 0 9.92574e-08
58 -36 2.84707 -1.76715 1.02685e-06 1.02685e-06 0 1.16562e-07
58 -35 2.84707 -1.71806 8.01266e-07 -8.01266e-07 0 1.36451e-07
58 -34 2.84707 -1.66897 1.15106e-06 1.15106e-06 0 1.59218e-07
58 -33 2.84707 -1.61988 8.38626e-07 -8.38626e-07 0 1.85169e-07
58 -32 2.84707 -1.5708 1.30492e-06 1.30492e-06 0 2.1462e-07
58 -31 2.84707 -1.52171 8.80165e-07 -8.80165e-07 0 2.47894e-07
58 -30 2.84707 -1.47262 1.49546e-06 1.49546e-06 0 2.85313e-07
58 -29 2.84707 -1.42353 9.2846e-07 -9.2846e-07 0 3.27191e-07
58 -28 2.84707 -1.37445 1.73135e-06 1.73135e-06 0 3.7383e-07
58 -27 2.84707 -1.32536 9.8822e-07 -9.8822e-07 0 4.25503e-07
58 -26 2.84707 -1.27627 2.02344e-06 2.02344e-06 0 4.82453e-07
58 -25 2.84707 -1.22718 1.06756e-06 -1.06756e-06 0 5.44874e-07
58 -24 2.84707 -1.1781 2.38567e-06 2.38567e-06 0 6.12904e-07
58 -23 2.84707 -1.12901 1.17997e-06 -1.17997e-06 0 6.8661e-07
58 -22 2.84707 -1.07992 2.83687e-06 2.83687e-06 0 7.65978e-07
58 -21 2.84707 -1.03084 1.34745e-06 -1.34745e-06 0 8.50898e-07
58 -20 2.84707 -0.981748 3.40395e-06 3.40395e-06 0 9.41159e-07
58 -19 2.84707 -0.93266 1.60579e-06 -1.60579e-06 0 1.03643e-06
58 -18 2.84707 -0.883573 4.12817e-06 4.12817e-06 0 1.13626e-06
58 -17 2.84707 -0.834486 2.01395e-06 -2.01395e-06 0 1.24007e-06
58 -16 2.84707 -0.785398 5.0776e-06 5.0776e-06 0 1.34715e-06
58 -15 2.84707 -0.736311 2.67242e-06 -2.67242e-06 0 1.45667e-06
58 -14 2.84707 -0.687223 6.37324e-06 6.37324e-06 0 1.56766e-06
58 -13 2.84707 -0.638136 3.76201e-06 -3.76201e-06 0 1.67905e-06
58 -12 2.84707 -0.589049 8.24811e-06 8.24811e-06 0 1.78966e-06
58 -11 2.84707 -0.539961 5.63576e-06 -5.63576e-06 0 1.89824e-06
58 -10 2.84707 -0.490874 1.11961e-05 1.11961e-05 0 2.00348e-06
58 -9 2.84707 -0.441786 9.0668e-06 -9.0668e-06 0 2.10401e-06
58 -8 2.84707 -0.392699 1.6407e-05 1.6407e-05 0 2.19849e-06
58 -7 2.84707 -0.343612 1.6048e-05 -1.6048e-05 0 2.28558e-06
58 -6 2.84707 -0.294524 2.73393e-05 2.73393e-05 0 2.36402e-06
58 -5 2.84707 -0.245437 3.3183e-05 -3.3183e-05 0 2.43261e-06
58 -4 2.84707 -0.19635 5.70926e-05 5.70926e-05 0 2.4903e-06
58 -3 2.84707 -0.147262 0.000104789 -0.000104789 0 2.53617e-06
58 -2 2.84707 -0.0981748 2.20459e-05 2.20459e-05 0 2.56948e-06
58 -1 2.84707 -0.0490874 0.00308002 -0.00308002 0 2.58968e-06
58 0 2.84707 0 0.0113714 -0.0113714 0 2.59646e-06
58 1 2.84707 0.0490874 0.00308002 -0.00308002 0 2.58968e-06
58 2 2.84707 0.0981748 2.20459e-05 2.20459e-05 0 2.56948e-06
58 3 2.84707 0.147262 0.000104789 -0.000104789 0 2.53617e-06
58 4 2.84707 0.19635 5.70926e-05 5.70926e-05 0 2.4903e-06
58 5 2.84707 0.245437 3.3183e-05 -3.3183e-05 0 2.43261e-06
58 6 2.84707 0.294524 2.73393e-05 2.73393e-05 0 2.36402e-06
58 7 2.84707 0.343612 1.6048e-05 -1.6048e-05 0 2.28558e-06
58 8 2.84707 0.392699 1.6407e-05 1.6407e-05 0 2.19849e-06
58 9 2.84707 0.441786 9.0668e-06 -9.0668e-06 0 2.10401e-06
58 10 2.84707 0.490874 1.11961e-05 1.11961e-05 0 2.00348e-06
58 11 2.84707 0.539961 5.63576e-06 -5.63576e-06 0 1.89824e-06
58 12 2.84707 0.589049 8.24811e-06 8.24811e-06 0 1.78966e-06
58 13 2.84707 0.638136 3.76201e-06 -3.76201e-06 0 1.67905e-06
58 14 2.84707 0.687223 6.37324e-06 6.37324e-06 0 1.56766e-06
58 15 2.84707 0.736311 2.67242e-06 -2.67242e-06 0 1.45667e-06
58 16 2.84707 0.785398 5.0776e-06 5.0776e-06 0 1.34715e-06
58 17 2.84707 0.834486 2.01395e-06 -2.01395e-06 0 1.24007e-06
58 18 2.84707 0.883573 4.12817e-06 4.12817e-06 0 1.13626e-06
58 19 2.84707 0.93266 1.60579e-06 -1.60579e-06 0 1.03643e-06
58 20 2.84707 0.981748 3.40395e-06 3.40395e-06 0 9.41159e-07
58 21 2.84707 1.03084 1.34745e-06 -1.34745e-06 0 8.50898e-07
58 22 2.84707 1.07992 2.83687e-06 2.83687e-06 0 7.65978e-07
58 23 2.84707 1.12901 1.17997e-06 -1.17997e-06 0 6.8661e-07
58 24 2.84707 1.1781 2.38567e-06 2.38567e-06 0 6.12904e-07
58 25 2.84707 1.22718 1.06756e-06 -1.06756e-06 0 5.44874e-07
58 26 2.84707 1.27627 2.02344e-06 2.02344e-06 0 4.82453e-07
58 27 2.84707 1.32536 9.8822e-07 -9.8822e-07 0 4.25503e-07
58 28 2.84707 1.37445 1.73135e-06 1.73135e-06 0 3.7383e-07
58 29 2.84707 1.42353 9.2846e-07 -9.2846e-07 0 3.27191e-07
58 30 2.84707 1.47262 1.49546e-06 1.49546e-06 0 2.85313e-07
58 31 2.84707 1.52171 8.80165e-07 -8.80165e-07 0 2.47894e-07
58 32 2.84707 1.5708 1.30492e-06 1.30492e-06 0 2.1462e-07
58 33 2.84707 1.61988 8.38626e-07 -8.38626e-07 0 1.85169e-07
58 34 2.84707 1.66897 1.15106e-06 1.15106e-06 0 1.59218e-07
58 35 2.84707 1.71806 8.01266e-07 -8.01266e-07 0 1.36451e-07
58 36 2.84707 1.76715 1.02685e-06 1.02685e-06 0 1.16562e-07
58 37 2.84707 1.81623 7.66804e-07 -7.66804e-07 0 9.92574e-08
58 38 2.84707 1.86532 9.26553e-07 9.26553e-07 0 8.42613e-08
58 39 2.84707 1.91441 7.34705e-07 -7.34705e-07 0 7.13156e-08
58 40 2.84707 1.9635 8.45496e-07 8.45496e-07 0 6.01817e-08
58 41 2.84707 2.01258 7.04837e-07 -7.04837e-07 0 5.06405e-08
58 42 2.84707 2.06167 7.79903e-07 7.79903e-07 0 4.24929e-08
58 43 2.84707 2.11076 6.77249e-07 -6.77249e-07 0 3.5559e-08
58 44 2.84707 2.15984 7.26748e-07 7.26748e-07 0 2.96776e-08
58 45 2.84707 2.20893 6.52056e-07 -6.52056e-07 0 2.47047e-08
58 46 2.84707 2.25802 6.83629e-07 6.83629e-07 0 2.05132e-08
58 47 2.84707 2.30711 6.29363e-07 -6.29363e-07 0 1.6991e-08
58 48 2.84707 2.35619 6.48656e-07 6.48656e-07 0 1.40398e-08
58 49 2.84707 2.40528 6.09246e-07 -6.09246e-07 0 1.15741e-08
58 50 2.84707 2.45437 6.20361e-07 6.20361e-07 0 9.51968e-09
58 51 2.84707 2.50346 5.91739e-07 -5.91739e-07 0 7.81259e-09
58 52 2.84707 2.55254 5.97611e-07 5.97611e-07 0 6.39778e-09
58 53 2.84707 2.60163 5.76841e-07 -5.76841e-07 0 5.22816e-09
58 54 2.84707 2.65072 5.79543e-07 5.79543e-07 0 4.26361e-09
58 55 2.84707 2.69981 5.64524e-07 -5.64524e-07 0 3.47008e-09
58 56 2.84707 2.74889 5.6551e-07 5.6551e-07 0 2.81875e-09
58 57 2.84707 2.79798 5.54748e-07 -5.54748e-07 0 2.28534e-09
58 58 2.84707 2.84707 5.55034e-07 5.55034e-07 0 1.84946e-09
58 59 2.84707 2.89616 5.47467e-07 -5.47467e-07 0 1.49403e-09
58 60 2.84707 2.94524 5.47774e-07 5.47774e-07 0 1.2048e-09
58 61 2.84707 2.99433 5.42639e-07 -5.42639e-07 0 9.69903e-10
58 62 2.84707 3.04342 5.43504e-07 5.43504e-07 0 7.79513e-10
58 63 2.84707 3.09251 5.40233e-07 -5.40233e-07 0 6.25485e-10

59 -64 2.89616 -3.14159 5.36503e-07 -5.36503e-07 0 4.09219e-10
59 -63 2.89616 -3.09251 5.38681e-07 5.38681e-07 0 5.09892e-10
59 -62 2.89616 -3.04342 5.37713e-07 -5.37713e-07 0 6.34323e-10
59 -61 2.89616 -2.99433 5.41457e-07 5.41457e-07 0 7.87832e-10
59 -60 2.89616 -2.94524 5.41357e-07 -5.41357e-07 0 9.76852e-10
59 -59 2.89616 -2.89616 5.47086e-07 5.47086e-07 0 1.20914e-09
59 -58 2.89616 -2.84707 5.47467e-07 -5.47467e-07 0 1.49403e-09
59 -57 2.89616 -2.79798 5.55731e-07 5.55731e-07 0 1.8427e-09
59 -56 2.89616 -2.74889 5.56098e-07 -5.56098e-07 0 2.26851e-09
59 -55 2.89616 -2.69981 5.67648e-07 5.67648e-07 0 2.7874e-09
59 -54 2.89616 -2.65072 5.67322e-07 -5.67322e-07 0 3.41827e-09
59 -53 2.89616 -2.60163 5.83205e-07 5.83205e-07 0 4.1835e-09
59 -52 2.89616 -2.55254 5.81227e-07 -5.81227e-07 0 5.10948e-09
59 -51 2.89616 -2.50346 6.02904e-07 6.02904e-07 0 6.22721e-09
59 -50 2.89616 -2.45437 5.97907e-07 -5.97907e-07 0 7.57298e-09
59 -49 2.89616 -2.40528 6.27419e-07 6.27419e-07 0 9.18907e-09
59 -48 2.89616 -2.35619 6.17465e-07 -6.17465e-07 0 1.11245e-08
59 -47 2.89616 -2.30711 6.5763e-07 6.5763e-07 0 1.34361e-08
59 -46 2.89616 -2.25802 6.40006e-07 -6.40006e-07 0 1.61889e-08
59 -45 2.89616 -2.20893 6.94681e-07 6.94681e-07 0 1.94576e-08
59 -44 2.89616 -2.15984 6.65637e-07 -6.65637e-07 0 2.33271e-08
59 -43 2.89616 -2.11076 7.40039e-07 7.40039e-07 0 2.78936e-08
59 -42 2.89616 -2.06167 6.94483e-07 -6.94483e-07 0 3.32653e-08
59 -41 2.89616 -2.01258 7.95576e-07 7.95576e-07 0 3.95632e-08
59 -40 2.89616 -1.9635 7.26713e-07 -7.26713e-07 0 4.69221e-08
59 -39 2.89616 -1.91441 8.63652e-07 8.63652e-07 0 5.54904e-08
59 -38 2.89616 -1.86532 7.62593e-07 -7.62593e-07 0 6.54308e-08
59 -37 2.89616 -1.81623 9.47232e-07 9.47232e-07 0 7.69202e-08
59 -36 2.89616 -1.76715 8.02585e-07 -8.02585e-07 0 9.01491e-08
59 -35 2.89616 -1.71806 1.05e-06 1.05e-06 0 1.0532e-07
59 -34 2.89616 -1.66897 8.47518e-07 -8.47518e-07 0 1.22649e-07
59 -33 2.89616 -1.61988 1.17654e-06 1.17654e-06 0 1.42357e-07
59 -32 2.89616 -1.5708 8.98846e-07 -8.98846e-07 0 1.64676e-07
59 -31 2.89616 -1.52171 1.33252e-06 1.33252e-06 0 1.89837e-07
59 -30 2.89616 -1.47262 9.59069e-07 -9.59069e-07 0 2.18073e-07
59 -29 2.89616 -1.42353 1.525e-06 1.525e-06 0 2.49608e-07
59 -28 2.89616 -1.37445 1.03236e-06 -1.03236e-06 0 2.84654e-07
59 -27 2.89616 -1.32536 1.76291e-06 1.76291e-06 0 3.23403e-07
59 -26 2.89616 -1.27627 1.12555e-06 -1.12555e-06 0 3.66024e-07
59 -25 2.89616 -1.22718 2.05782e-06 2.05782e-06 0 4.12646e-07
59 -24 2.89616 -1.1781 1.24959e-06 -1.24959e-06 0 4.63359e-07
59 -23 2.89616 -1.12901 2.42528e-06 2.42528e-06 0 5.18199e-07
59 -22 2.89616 -1.07992 1.42193e-06 -1.42193e-06 0 5.77142e-07
59 -21 2.89616 -1.03084 2.88731e-06 2.88731e-06 0 6.40094e-07
59 -20 2.89616 -0.981748 1.67041e-06 -1.67041e-06 0 7.06888e-07
59 -19 2.89616 -0.93266 3.47693e-06 3.47693e-06 0 7.7727e-07
59 -18 2.89616 -0.883573 2.04008e-06 -2.04008e-06 0 8.50898e-07
59 -17 2.89616 -0.834486 4.24699e-06 4.24699e-06 0 9.27342e-07
59 -16 2.89616 -0.785398 2.60605e-06 -2.60605e-06 0 1.00608e-06
59 -15 2.89616 -0.736311 5.28804e-06 5.28804e-06 0 1.08648e-06
59 -14 2.89616 -0.687223 3.49955e-06 -3.49955e-06 0 1.16786e-06
59 -13 2.89616 -0.638136 6.76687e-06 6.76687e-06 0 1.24942e-06
59 -12 2.89616 -0.589049 4.9665e-06 -4.9665e-06 0 1.33032e-06
59 -11 2.89616 -0.539961 9.01831e-06 9.01831e-06 0 1.40964e-06
59 -10 2.89616 -0.490874 7.51468e-06 -7.51468e-06 0 1.48643e-06
59 -9 2.89616 -0.441786 1.27922e-05 1.27922e-05 0 1.55973e-06
59 -8 2.89616 -0.392699 1.23446e-05 -1.23446e-05 0 1.62854e-06
59 -7 2.89616 -0.343612 2.00493e-05 2.00493e-05 0 1.69193e-06
59 -6 2.89616 -0.294524 2.29106e-05 -2.29106e-05 0 1.74898e-06
59 -5 2.89616 -0.245437 3.73312e-05 3.73312e-05 0 1.79884e-06
59 -4 2.89616 -0.19635 5.22424e-05 -5.22424e-05 0 1.84075e-06
59 -3 2.89616 -0.147262 0.000108645 0.000108645 0 1.87406e-06
59 -2 2.89616 -0.0981748 1.72841e-05 -1.72841e-05 0 1.89824e-06
59 -1 2.89616 -0.0490874 0.00306422 0.00306422 0 1.91291e-06
59 0 2.89616 0 0.0113005 0.0113005 0 1.91783e-06
59 1 2.89616 0.0490874 0.00306422 0.00306422 0 1.91291e-06
59 2 2.89616 0.0981748 1.72841e-05 -1.72841e-05 0 1.89824e-06
59 3 2.89616 0.147262 0.000108645 0.000108645 0 1.87406e-06
59 4 2.89616 0.19635 5.22424e-05 -5.22424e-05 0 1.84075e-06
59 5 2.89616 0.245437 3.73312e-05 3.73312e-05 0 1.79884e-06
59 6 2.89616 0.294524 2.29106e-05 -2.29106e-05 0 1.74898e-06
59 7 2.89616 0.343612 2.00493e-05 2.00493e-05 0 1.69193e-06
59 8 2.89616 0.392699 1.23446e-05 -1.23446e-05 0 1.62854e-06
59 9 2.89616 0.441786 1.27922e-05 1.27922e-05 0 1.55973e-06
59 10 2.89616 0.490874 7.51468e-06 -7.51468e-06 0 1.48643e-06
59 11 2.89616 0.539961 9.01831e-06 9.01831e-06 0 1.40964e-06
59 12 2.89616 0.589049 4.9665e-06 -4.9665e-06 0 1.33032e-06
59 13 2.89616 0.638136 6.76687e-06 6.76687e-06 0 1.24942e-06
59 14 2.89616 0.687223 3.49955e-06 -3.49955e-06 0 1.16786e-06
59 15 2.89616 0.736311 5.28804e-06 5.28804e-06 0 1.08648e-06
59 16 2.89616 0.785398 2.60605e-06 -2.60605e-06 0 1.00608e-06
59 17 2.89616 0.834486 4.24699e-06 4.24699e-06 0 9.27342e-07
59 18 2.89616 0.883573 2.04008e-06 -2.04008e-06 0 8.50898e-07
59 19 2.89616 0.93266 3.47693e-06 3.47693e-06 0 7.7727e-07
59 20 2.89616 0.981748 1.67041e-06 -1.67041e-06 0 7.06888e-07
59 21 2.89616 1.03084 2.88731e-06 2.88731e-06 0 6.40094e-07
59 22 2.89616 1.07992 1.42193e-06 -1.42193e-06 0 5.77142e-07
59 23 2.89616 1.12901 2.42528e-06 2.42528e-06 0 5.18199e-07
59 24 2.89616 1.1781 1.24959e-06 -1.24959e-06 0 4.63359e-07
59 25 2.89616 1.22718 2.05782e-06 2.05782e-06 0 4.12646e-07
