# kx ky |F(k)| (fftshifted indices)
-59 29 1.525e-06
-59 30 9.59069e-07
-59 31 1.33252e-06
-59 32 8.98846e-07
-59 33 1.17654e-06
-59 34 8.47518e-07
-59 35 1.05e-06
-59 36 8.02585e-07
-59 37 9.47232e-07
-59 38 7.62593e-07
-59 39 8.63652e-07
-59 40 7.26713e-07
-59 41 7.95576e-07
-59 42 6.94483e-07
-59 43 7.40039e-07
-59 44 6.65637e-07
-59 45 6.94681e-07
-59 46 6.40006e-07
-59 47 6.5763e-07
-59 48 6.17465e-07
-59 49 6.27419e-07
-59 50 5.97907e-07
-59 51 6.02904e-07
-59 52 5.81227e-07
-59 53 5.83205e-07
-59 54 5.67322e-07
-59 55 5.67648e-07
-59 56 5.56098e-07
-59 57 5.55731e-07
-59 58 5.47467e-07
-59 59 5.47086e-07
-59 60 5.41357e-07
-59 61 5.41457e-07
-59 62 5.37713e-07
-59 63 5.38681e-07

-58 -64 5.42095e-07
-58 -63 5.40233e-07
-58 -62 5.43504e-07
-58 -61 5.42639e-07
-58 -60 5.47774e-07
-58 -59 5.47467e-07
-58 -58 5.55034e-07
-58 -57 5.54748e-07
-58 -56 5.6551e-07
-58 -55 5.64524e-07
-58 -54 5.79543e-07
-58 -53 5.76841e-07
-58 -52 5.97611e-07
-58 -51 5.91739e-07
-58 -50 6.20361e-07
-58 -49 6.09246e-07
-58 -48 6.48656e-07
-58 -47 6.29363e-07
-58 -46 6.83629e-07
-58 -45 6.52056e-07
-58 -44 7.26748e-07
-58 -43 6.77249e-07
-58 -42 7.79903e-07
-58 -41 7.04837e-07
-58 -40 8.45496e-07
-58 -39 7.34705e-07
-58 -38 9.26553e-07
-58 -37 7.66804e-07
-58 -36 1.02685e-06
-58 -35 8.01266e-07
-58 -34 1.15106e-06
-58 -33 8.38626e-07
-58 -32 1.30492e-06
-58 -31 8.80165e-07
-58 -30 1.49546e-06
-58 -29 9.2846e-07
-58 -28 1.73135e-06
-58 -27 9.8822e-07
-58 -26 2.02344e-06
-58 -25 1.06756e-06
-58 -24 2.38567e-06
-58 -23 1.17997e-06
-58 -22 2.83687e-06
-58 -21 1.34745e-06
-58 -20 3.40395e-06
-58 -19 1.60579e-06
-58 -18 4.12817e-06
-58 -17 2.01395e-06
-58 -16 5.0776e-06
-58 -15 2.67242e-06
-58 -14 6.37324e-06
-58 -13 3.76201e-06
-58 -12 8.24811e-06
-58 -11 5.63576e-06
-58 -10 1.11961e-05
-58 -9 9.0668e-06
-58 -8 1.6407e-05
-58 -7 1.6048e-05
-58 -6 2.73393e-05
-58 -5 3.3183e-05
-58 -4 5.70926e-05
-58 -3 0.000104789
-58 -2 2.20459e-05
-58 -1 0.00308002
-58 0 0.0113714
-58 1 0.00308002
-58 2 2.20459e-05
-58 3 0.000104789
-58 4 5.70926e-05
-58 5 3.3183e-05
-58 6 2.73393e-05
-58 7 1.6048e-05
-58 8 1.6407e-05
-58 9 9.0668e-06
-58 10 1.11961e-05
-58 11 5.63576e-06
-58 12 8.24811e-06
-58 13 3.76201e-06
-58 14 6.37324e-06
-58 15 2.67242e-06
-58 16 5.0776e-06
-58 17 2.01395e-06
-58 18 4.12817e-06
-58 19 1.60579e-06
-58 20 3.40395e-06
-58 21 1.34745e-06
-58 22 2.83687e-06
-58 23 1.17997e-06
-58 24 2.38567e-06
-58 25 1.06756e-06
-58 26 2.02344e-06
-58 27 9.8822e-07
-58 28 1.73135e-06
-58 29 9.2846e-07
-58 30 1.49546e-06
-58 31 8.80165e-07
-58 32 1.30492e-06
-58 33 8.38626e-07
-58 34 1.15106e-06
-58 35 8.01266e-07
-58 36 1.02685e-06
-58 37 7.66804e-07
-58 38 9.26553e-07
-58 39 7.34705e-07
-58 40 8.45496e-07
-58 41 7.04837e-07
-58 42 7.79903e-07
-58 43 6.77249e-07
-58 44 7.26748e-07
-58 45 6.52056e-07
-58 46 6.83629e-07
-58 47 6.29363e-07
-58 48 6.48656e-07
-58 49 6.09246e-07
-58 50 6.20361e-07
-58 51 5.91739e-07
-58 52 5.97611e-07
-58 53 5.76841e-07
-58 54 5.79543e-07
-58 55 5.64524e-07
-58 56 5.6551e-07
-58 57 5.54748e-07
-58 58 5.55034e-07
-58 59 5.47467e-07
-58 60 5.47774e-07
-58 61 5.42639e-07
-58 62 5.43504e-07
-58 63 5.40233e-07

-57 -64 5.44015e-07
-57 -63 5.46951e-07
-57 -62 5.45205e-07
-57 -61 5.49847e-07
-57 -60 5.48779e-07
-57 -59 5.55731e-07
-57 -58 5.54748e-07
-57 -57 5.64801e-07
-57 -56 5.63127e-07
-57 -55 5.77368e-07
-57 -54 5.73923e-07
-57 -53 5.93887e-07
-57 -52 5.87127e-07
-57 -51 6.14986e-07
-57 -50 6.02694e-07
-57 -49 6.41518e-07
-57 -48 6.20524e-07
-57 -47 6.74615e-07
-57 -46 6.40443e-07
-57 -45 7.15766e-07
-57 -44 6.62177e-07
-57 -43 7.66906e-07
-57 -42 6.85342e-07
-57 -41 8.30518e-07
-57 -40 7.09438e-07
-57 -39 9.09757e-07
-57 -38 7.33884e-07
-57 -37 1.00858e-06
-57 -36 7.58094e-07
-57 -35 1.1319e-06
-57 -34 7.8164e-07
-57 -33 1.28571e-06
-57 -32 8.04538e-07
-57 -31 1.47733e-06
-57 -30 8.27716e-07
-57 -29 1.71556e-06
-57 -28 8.53747e-07
-57 -27 2.01111e-06
-57 -26 8.87972e-07
-57 -25 2.37719e-06
-57 -24 9.402e-07
-57 -23 2.83067e-06
-57 -22 1.02734e-06
-57 -21 3.3943e-06
-57 -20 1.17763e-06
-57 -19 4.10115e-06
-57 -18 1.43781e-06
-57 -17 5.00321e-06
-57 -16 1.88634e-06
-57 -15 6.18939e-06
-57 -14 2.66003e-06
-57 -13 7.82464e-06
-57 -12 4.01338e-06
-57 -11 1.02431e-05
-57 -10 6.46769e-06
-57 -9 1.41992e-05
-57 -8 1.12479e-05
-57 -7 2.16753e-05
-57 -6 2.1866e-05
-57 -5 3.93024e-05
-57 -4 5.15493e-05
-57 -3 0.000111727
-57 -2 1.60376e-05
-57 -1 0.00311066
-57 0 0.0114678
-57 1 0.00311066
-57 2 1.60376e-05
-57 3 0.000111727
-57 4 5.15493e-05
-57 5 3.93024e-05
-57 6 2.1866e-05
-57 7 2.16753e-05
-57 8 1.12479e-05
-57 9 1.41992e-05
-57 10 6.46769e-06
-57 11 1.02431e-05
-57 12 4.01338e-06
-57 13 7.82464e-06
-57 14 2.66003e-06
-57 15 6.18939e-06
-57 16 1.88634e-06
-57 17 5.00321e-06
-57 18 1.43781e-06
-57 19 4.10115e-06
-57 20 1.17763e-06
-57 21 3.3943e-06
-57 22 1.02734e-06
-57 23 2.83067e-06
-57 24 9.402e-07
-57 25 2.37719e-06
-57 26 8.87972e-07
